Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05314 Condensate supply to utility,01/07/2025 20:33:37,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:38:37,84.1,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:43:37,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:48:37,84.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:53:37,84.1,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:58:37,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:03:37,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:08:37,84.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:13:37,84.3,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:18:37,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:23:37,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:28:37,84.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:33:37,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:38:37,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:43:37,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:48:37,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:53:37,84.3,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 21:58:37,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:03:37,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:08:37,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:13:37,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:18:37,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:23:38,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:28:38,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:33:38,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 22:38:38,84.3,3F:F6:92:6C
