Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05324 Split pt to TC01,01/07/2025 23:24:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:29:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:34:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:39:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:49:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:54:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:59:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:04:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:09:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:14:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:19:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:24:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:29:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:34:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:39:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:49:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:54:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 00:59:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:04:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:09:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:14:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:19:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:24:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:29:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:34:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:39:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:44:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:49:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:54:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,02/07/2025 01:59:35,96.2,00:88:60:56
